,hashCode,inputs_Values
578,9976ea5e5b3c6261a411bc8e72955535c32d4c232430efed71468a7cf37275f5,938653
579,d8de940d1929cb3798a609a1bb8d88d6d1b42ff90e6e2f16c8eccc62ee625120,937807
580,3ccb7f5b5517a91f47b6d73a10f5ac7a8220fadadd29c5a177de4860217ae29a,936961
581,e796799b648daa7d5ea004b1100b05ecdb4b080f46fbc326b72ceb2b7416bbb8,936115
582,c651d7c62564fcc2679f564bc1a54094d09188c931343ef8600a76b2043e272b,935269
583,d01ed5c8a7b0763e7fa16ec921de91479e52895ad76da81db6d4851ab514efe9,934423
584,c36a7612ebc9a4579589afbf9e628f1d1830a54a513257d7f7c22218264edc20,933577
585,2214d49c63f4e99c0c519822e2117eaf962198b138c556f466523b37d4c1656c,932731
586,b24dc935ce63076c430bfcb4a956e330e337f0d24da478b00e89027a749d7f28,931885
587,90e7f51aef9de915d4408eba9c9f9c2097daa54da67584748c0581335bb513d3,931039
588,5adad9561c5d0db6fc5ef9d663675d4cdaea5f5066426017c52b727e248f3587,930193
589,74d48c72c9e4b8672fa69b1364f15aeb5733c345416d0bc7e80efa54d7b7ffb8,929347
590,4f5199f38250084f82f78e34a2011be110392439df53e118fede752d305b1606,928501
591,56d6dfc7fe24db4da6d43d8ec98f10aa662060ed67b8763f4a2d05c1bb6e5455,863400
592,5d06f9af2eb1c0e5796073947a58d34fe41751417b207c718ef0fd6f44097c7e,862554
593,82a8bc383c98d648420b2d9189ee70164ab579e9e39a329f452f7a13d17ecaf9,861708
594,9e2f3ebedd916efc19385a7da653fc5d454d255d915574e733192805c654b877,860862
595,20a09d89fec908ed016fc3ab43e8cbeeeae0fa9f541a3e7d5acb7c68b743a4c0,860016
596,f8ee43312325756e3e0aaa73221fa807fe9f02b1be202345ede5211e720c894b,859170
597,2fc41db2f6ec2fe3aa0b928ebf0bccd0cfd4826c2a4b6fc585b04e34e2e2bef3,858324
598,c18ccf17bb891a3561e14119e0ab0a0dc2790d285a590756619d40117316671f,857478
599,74e563f5ec41ae2fb0da0ecf38b47ad65dbd4fa6d8fbf4b167fe780fbf67ce1c,856632
600,b530fe6fe31f914b56ee6534d8aa4610a1eaa7b6bfccdcc829a418076118f285,855786
601,b632a579964bcc056546aa1c2c0fee563803b53ce7eb816a882f54d53e37a292,854940
602,31b526d74ebbf6c03e7d0e26341e91f6696f60883eff1ab7feafc3b6735e5aeb,854094
603,a18d36e953c61cb97363fb270748763a0fa8baec90b3ff05944d67030786da51,853248
604,ffee98b952a6a903719a28776d8d65be35ce5770334de963d214ded94f01d30a,852402
605,756c6032261c620ca4cea3a2a343d9e982e68e78cc63c6381d9904033511837c,343673
606,fe29f3bab5d40eabd778a05e88c59f2883346452204127a9a44262d38c77b423,342827
607,926cc7eeb7816355549b024252475df2028b57072954bed311628a542e30c32e,341981
608,4e9236ada7ee3dd8d8cba886ff8285b18e938f8071bac721e1144c5150473a5e,341135
609,6463deb0b419eb4ae4864c3669932057e67b15c0ace8e8b793fac00199b13db9,340289
610,e3ca41d697550971c57279389dfbd6db84e3224939dc0b7f2e85225604bbd8d9,339443
611,fbe34b9af12fe98f385bc19757885838057391e683c51d6d32028ffa47ca85de,338597
612,d1a1262500817af2baec9b8cb2a88cade423c7e957ddcf6e02bc6c081bed37f0,337751
613,f0a761e7732b204e6e1c6334ce42ca2f9e7febff488369975b6c71613ee1f6c9,336905
614,3361d53bae3f86d2e83382a0025fe1297e38662260a1378326ab08ff66f0929d,336059
615,9b94f4ad3d2b1a1cb6fb958f5df03b09aedaa13be0fe8608cb74e3a4497e6732,335213
616,c19496f844f17862e3b4188a88db2f27c6ba1895e792d1ae2adf4a93495e859d,334367
617,031e8ab0780ea05c424f3e35758d887320de45f44eb2ebb8de1211ef41863c32,333521
618,f63bc1eb47978e802473d417274c87d26bebbc66e4005473322ba24a9832ba29,332675
619,2f8a89af2acd13a315e2bc8e7cbd68a3f7ebae0c10d2f992f1874d3d5a8a300c,331829
620,9e9c6a6e852d373543756b3c35aae777b0d533a6e6e1eb9c12ecebe5fd96720c,1068393
621,5c7a2d1be13b3c9efce4a375ba00baf9634e373aa6ad2082f0f3f18ffd7b706b,814993
622,60f2fc4e0e7cf5b5917a01eaa9fe054a8e94874295ceff76a17e258e267ba3b9,814147
623,d75d59b8b9a36d5492072d2bc37654d8a730b9bb23d8f984d4e91f7909eabc5c,813301
624,bcb0b394d8a5d280e7eaf24d91cf55f6bd076fcd865c5c5f204c1ef8f33d7175,812455
625,d9e2f50ebc95ff6233291f23566d86d5f5451f59702677679a4f6af66360b586,811609
626,3d2c0e2e79fb87f88d65a45faca386f436d7cf12b93a7bb94ee98e7dade21dc4,810763
627,f02a2fb288606968ef1f36c00a4ae12b0297fa1b63a176c59eb36e0fa7e37f2c,809917
628,ac24c25c9eb74f83305e1aa6c1d60a34cf68135cdf2094542bf1c0b712cece2b,809071
629,2d755c8b477fc475a590848f1966cbaafa7757641f19f1bd09195e3dc2db885b,808225
630,7eb337435fc9b144e53fbd4b4e0a488e20dd4ad96db8b4d81ba4adf552748715,807379
631,a902e7329bff057e55d097453f8e1990e77b8d936ad73b75d7a2590f26967011,806533
632,198e1f1aeebec84a43c3befb8e44263916abd357b9938ba73f7029a9c55daa2c,1067547
633,82018919fe964833f7b45aacdfc5de3fd9a7dce0bf67d6945f7f325fd4f79d6c,1066701
634,62b03f7ba58b0b6c25b01a6222c9d6a70cf1e07de44c1ba9d464a13aa5b690bf,1065855
635,4e1d266eca9a7bf48cfd871cd483e230683d99516d894f3b25b761b32a586c83,1065009
636,29fae62bdba59c49a2855e397973b9596c4e175a1aa3cfcc5651830b225e622d,1064163
637,035a8a73572b1d3e4b7961c16c932a5e02432f9b3634debf8201bb1866f34d12,1063317
638,aacd88a449ac4e155aead630527eb747ba25b3955ac74c7b4a484fcede6f4f1c,898887
639,2562661b76b43eba6b6a7b0e6d7802f0009054b53f3b843db50e1b54ca892532,1062471
640,3b064b5aa5273d489f4d543730b6c7551ed969af0552cb01bb67c9ed5ff3a439,1061625
641,32f98f987b48c621a8a84a748116b9cb320fabd9bfbf850cf2405f71370817f9,1060779
642,778f3e5a32da44fe421e70aff7d903f4194667c8c6a7bf730a68729c595dbd7e,1059933
643,450b83e83c710e3f49642f9bcfd83a7fb113cc0075dcd57f318d7fda1b2ccc4e,1059087
644,3cdf52e6262366ed1d68dfb264dded8b9c695e236b6cb810c64c63b7da062c21,1058241
645,edd1507658d7719b194cd5f53063164dbc76c6def52dd696dd6dffd003779f24,805687
646,5bbef1dc87f344c411436b111e37dbaf89083095d23f7e926a745b06d7ed8635,804841
647,ddb71ef8d2cfa7b6915060790e7709dab9e2fd4f0998a2c6c4d15d385aaa13b8,803995
648,d19497c07f14b40dfe69a26b957e81c5ce93463967e6820b61ed1f435dffcb47,803149
649,27810b2d9670070b0aeb1f952d9d2d01fa029a9a788886e65253f1c04026c22d,802303
650,027bb6daefa56865237cd4bbd63b48f5533cd24eb1dbd7b487a682be5f5b866f,898041
651,970827756bd46f4f3af408ff197c4bec9686b9ae57851d7bb467623c00ae01d8,897195
652,aae14d8c37f344c9a579479bc83cad20069e04af886e55d8b714e92a9cb2de4b,896349
653,1274f9aa8a55e5c1a33d06d373c62ce0965ad6a7e03edbb0f77b05434a21d1eb,895503
654,970b7341ebc66af914ab884eeee576ed0f66f6db47e916a9c59e6428319441d6,894657
655,b315c61223ee1826e9cd2b9d026576ba1a7ac6e37dfdb3b9413b3458b1b198be,893811
656,b06240dac65642b7221757570b3bc0e7a9e30bedd3daa4496ac67ce989b65241,892965
657,2a6c72c800a6d74462dca6d2e7c430e9d343cfeae0fd571125609a8d9ce801ad,892119
658,db502e2ed58b75837db4adb251eb52116bd86925274e430c3058253136115036,891273
659,4b40d3e7b9ba0dd7beecb08fbd7265452e6fea051b0f6533b165763f4309f3de,890427
660,7c148744c78ff0d3fe8584e3c1527882d11409827e8dc282b717ab6d3c8cebca,889581
661,ca0bfec2b94c4102a932f063d6dc7008458a50c09510c561f53f3690a5ad743e,888735
662,a1d999684c4191ceb3a279d95003a21bd52e6dd203fe6eb595e2456a0aec5b4b,887889
663,3257f5431af7555ca1de0b8d1692fb538c30ecd7e68f0ba511ae2aec4a8efbef,887043
664,a395bb69463c7e5b3442799d2eb7081d7d7c57862e99e4917a2060bb39f656d6,886197
665,6ee16221697d2d286874f3ff15b37b3607c2f2412c109959b10ca2f213445864,885351
666,9c9ae94aa19b2a7b3cbbe0658ac237242da6356bb28faef5116a1522f244f79e,1057395
667,a04176581a379b9904c7484835b9e81349ae962e93df1761e585ac945deaf0d4,851556
668,79dd36cc71df01edb8e2802b4f5903c45074e6a3df85c041985421e277f584a8,850710
669,5a9a202a0f416f7ac08bbeec1c28650f347b9e44f89f71d482049cf9c0b804df,1109013
670,853adbda7abffec708d22f2f8aa6ca32969a64e8dbe305a4c9de7196d0ef13ed,927655
671,d9f7275d4a260bf302e4ff1f10b160ae2252eeb0fefa2e14e8894790a0d506e2,926809
672,64508b985aa2abf9065e417ea123ce8d80ff5d38d6ecb25265c5b5e012bb22f4,31424
673,834ab20fdd179d540bd90a06cee11d6646dbe26e9b60df160e1b25cb50d1205b,106075
674,076070e260859b531cc41a166de31e366a658c45693cba9cfe41760216f345b9,11177435
675,89ed8383c6149e5a4c2ace9d05b4cac877dbfde3c35904748016fe09e939ba6b,9978667
676,856bac740a99f0b37bf8f1320e7e7a6605988bf0890e8f4ec9cb57e1fe3bfa13,533775
677,77052c10b5528e28753eec3ff944fd42d6bcf8fd0808bcbf299b2970243a21d9,209609
678,0ef052850fd2acc476142f635fe729b8e43430eb0bf3ca1aad551de972688daa,1763732
679,1e2d40a3e42645ee1bcccbb7869d1381f26b41566ba6564ef40e6933a7a97828,61459
680,689ad58c15f7943e9ea251916721a5550ddd0e36143b1a2efec1547c0f122116,134838
681,8c8a8da850841010687e22b4b3722af1726d66bf737339a37983622db52c7a2a,59676
682,6d44824cf883964a1fdfdaf5248ecde95563da68368646ea4b576d0ac26a332f,2937325
683,7df4c0e6d0be668d451b225d5651ebee20436e6a4f7fe63881eb54f055b7f83d,881
684,0ea7f8627712277bc727de5c898461308233a4366ff063b42a89cc384f534ffa,550997
685,5f5b3da7b27dd680932fce8d44ee6cfcaa9ddd7c733a24ed6939af23f1731b02,335877
686,3736ce69348f77d1ba6f7480ec4f4c8b32b5ae4ff065e8756928aa25f9e7bd28,1759690
687,8b90775f5d6373361dd5c728ce8075abfb6edad70a129373c4e3d7f78a55a664,13023960
688,2900e094c33a23516c0ea4e9d8bfc9faac4fae073e534154c1932c532cd712a1,4800000
689,bbbf10ba3521f31c54e1dbe00971578d81e4a87db5fc8729c4f327f2d388c8cf,3929
690,5252b497749b20096672164da607e043bcb4aebedaed06ea81efc3ffaa37b5f9,20000000
691,08be2c6a6182a5e5a8c5f433523be7da25d88a6e8018e18ab28b7ebeaae4772b,4769801
692,e46496e84a791169c1b342f5fc97109529b9159667efd7f86818f21f2ba240fe,360088
693,b344a77a2f346084888e197ccb1b424546ebe9fa66d777d0c64268c563bf7f38,4766470
694,2c5b5e1a218825e5debf4a9569a258c44303482ed61aa30bbbcca35debea959b,67436185
695,6ae332d4d35488e2e6fcaf92fd1fede45e5ab7808e822fe27937a27f7dc5236f,1235
696,b810dfb5ef38cf0681dd35c401ccdc5d9bc891dee9182454832eacaee6b8bff8,5101979
697,98bc18714dabb5cab91a72795a86004e444a8c516be33dc1a6a431550a6d6468,136000
698,d86d308151e848ce4fdfa8d038025c42bb529340c148607b4e978c80f8b90393,10798
699,ac5b3e3843394cd7a141954d612d7eeb2df69b11d3971d4a12c1e64a345d1015,115258
700,36a35b9d29ff9559359cd202c30b787f41564353d742a873bec11ba7a62b84af,1684
701,fe63c70c7ecbb704ca8cff95b3776fc6bffe662d5e115107aada270d01e4b902,1109
702,828d9af1b3b75519041c16c87fcb88ef0df033f1eed7b1c2bbc4ff8f59d97ada,105948
703,d350b68efc7e35e926c704f89fc44ef8981510ed651dfb3654fbd8199ba1805e,75110
704,de319c74887f95761df9738607df271a101979e093154289691d132782884abb,49736
705,d150f3fb1fcf55067b8c583eabdb4c495f276313837d702f5190fcedf05cddbf,273174
706,b97cf48cc70da37f4fdc3f55bfa99662437c4f43b1559bd8f8db4983edd644ce,715523
707,2ac4e44d4b07a8dd923cbf6bf199f91afff1ac39704e6e06d4f3dd87bedfa4b9,37064
708,1458929a03df4548c59c2c0c94aada3d3ec72c399470b0a01c6ca50bc9fc1ee6,5502
709,13cecc330d6f69b0e6c183b6c6229eb48f7b6e01ee61c4eb27270931128e7242,6023653
710,31d541d5efdd9b2b450e8bf17b2b8327259fc1a4106d4bd214472da4d4acef00,368781
711,eec166f8eeaa55548e7245b3fc664b60d9bb8734f9574397d4c466909d85f6b1,1250508
712,dfccec413190727b620a9a534709f9d1c5642a638315be9b3b2af0c86e3440be,550682
713,744365d5bedde104be466d903b77d1de9104555603de03d0bb0061637460165a,2668
714,45be4cdaf5e356f68ec1808de1d0994655d05e0849c68c2bf7dcf233b06a029e,573837
715,2318de1f409d511d0a67fe53d07f4c62c4db671acb2afc35ec1effffbe676228,35866
716,4168636c2579388d70c3b562c29674cf65fba87d3f3977453c703f6c6d335b04,76851
717,227c767b18e61f17624a2fbca4989067e1b7c3155681425d727c134733ffe560,84145
718,57b579639b6d0be7bc0237654fa30515235fbb52d24e58bef1782fdfa5abbbea,359358
719,8b1e068c0c76d57fdc518b48c080cd278ef2d04f19778b823a2d793089970375,812713
720,efe18faef32c6d129c9ece4ae3b7f7cc92e8927776cf062941a7d88d5b835836,337205
721,1f5d49f057aa8b6d7fe7071a99b237896517e2289dac5e1f09be73d877bd758f,31478000
722,333d8b35b5dc77b3b9c1a73bd195112ee6e4e185332bd19fa3fa4c58b6bce1c2,12301764
723,734e86da832ab5a7d866dc3d9c846af241a5bdf711b8b823983672b750da88bb,12300860
724,c896aba7e41b6b8fd1b168fb8d3ce0f85a160a6c9f69f3ca0b1fc80c3c67719e,3211
725,7c4c053934325167ebc6662d16a489ccb7291501b48b757161709b66f411dc0f,1454342
726,b950a94d6274e96a28826fec9cf659e71fad287898a4405c09e23d419759d5d7,102169
727,920a21daaede2ff16048710d005cc9d9d396d2812ca8aba1d309a5942f360228,11263
728,eec1d770e3c712bce3ffce36854414b3f231ca632f35a0772491f1b28c28f52d,360249
729,ae2bf6233198a6c2c09e8373a1774ef4e6f55d7dce8136240edcb877a395282e,283931
730,3a67c4dc7efafef231a3208997591cd765d6141d5a38e071745c184b3580286b,298514
731,eb419f79aef4213a3ed22c56ea10918e3d0d21d9190876ee17e9527577fa0489,276963
732,342895160087a33ce4699427ae8ce38f445daefd3d9d20582710220656235795,283843
733,1ede1ca8e7a4014cc843b16847f3e0b615394a007e3be6b883d4b48fca5c8da4,103082
734,2a2729cca9cfe5af5412231f3b81b6e8115f6edd9f7be976b0e256952a2cb5b2,33500
735,3666c4346c871f220b21199e7fb8f5f8796d1779ef363faa99e739466a73f6ce,119482
736,2121ba978f78d8ec886128c46b970b08d0369ae95100c366e589a603437d1fdf,33734
737,f68c0f6ccf463ba2f025925bf45cc623d8e293a827faf66830bf97c1e874efec,292899
738,d4aa6c47af91b58fcce3ae4fd57600ff81254158a7fab894796c81e608b682fc,74238
739,2dac077abe51c6a4ed438b178d5e8bcfdbeccb21d1f0e817fa7ea7801530dd72,3204242
740,60573500d91e61c69054109d158adf07b1a83b9642ccc3dcd228c1adf6d1ea32,439147
741,73b0dab776c5ee082869e34042fe3afa561204e1ef6f3af800e0e70af3058be1,11434
742,f48f6900e2ec9a5d2a96e89e4563cedd16e93253158a93b817de410bbdfbb7ab,1196
743,1517586656e8d9c51487ed8dc5f0e17a1df62764b268019d84c52d91e8532c5e,40964
744,ab07a61cbf7e2561753812bcaa24a9510abc2a5ca50617ecffd3a904a38656d8,119662
745,0c1dda473276cdde3ca44324fc96ec0c2db7e9c4579f5a9961fe8af6fcd66314,4654323
746,bc2b58aaf2f58d0d0bf465edacd45af66b7f71561afe364b4cf0cc14c9fb9900,1812565
747,1a5cc07922910e2341517e3769264b367952ac7e4f0d963222b1c538129aef01,5068194
748,107ddce20f505200651a36aef94a150dc6629d757351e3a207f15cfee4e1e403,3489077
749,4a3ad902c6dae22924efa921c6d321bf4ea09dcce199145d1b51278234af6e04,829792
750,2d12b9a240a84f3a7bf141772d752a653e1f102c41c021f8655fc889483c3f0f,1389001
751,e7e2981373371642822b8f419e9992e005ad39546633918a49b66ec59ff48812,1860144
752,da123338256b9433d46276c1787e3c3cfed41869d7f36438eadcdad424463a14,506842
753,15ebcef5a6cd7a1837e8289231d280c18b096d5fa72f2c2ed400c9386d460f1b,640000
754,a82ed1c83d45efa950996e52cefcd9218a497078707926437d8d27ad54b5ec21,2997814
755,28ddb334eddb097467c1f1ecf7028ca302509c1146b070734db71c8597b76028,167780
756,5e5934735eb99afad5558368faca9146fd96e31cf783ec26a4ad4c42ad3c9329,4229669
757,6d113e52cd2319803ceac2261e822b667b86e492318f864fe512bb8d122cd62a,20184273
758,6792249d8f6c8d59a0c8e8e0ed453339c9fc45ebac54bcf1a4190bd3166f0b34,1290000
759,1fb0df41b8858c3a7e98588847ba300deca268401b75635bb9bf65c14c74983b,90608
760,c96c78e1f98e1da15f9717c726c392683c91bfbb979d2e35278a80631f64363d,1587273
761,048f80273f5feb51762fbe2d63af8456cb8d3a6bdd7b52cfd0d3f451d4b1c23e,6648182
762,0509453a34e2bf75ab359739fb1b8c79818ed7e5a058fde937aefcf4ff326e40,386016
763,e0e08d875d8c4d68856597b2bb28541f4aff91fd1540e9c5885a0846f56f8851,49960000
764,01d06362df12f310118bf4bccb9890886e1bef768523fa7e83e384717f2d8b51,335363
765,e1ec26504f845c1cc0f8fa57c9fabf1e361061e18d0ef6c527ed7b9b90527b56,11900000
766,1a8db972ca4aeb6bf67df5d9446b4c0f9151c18bd42ea4fcb1f023dceaccd55f,640620
767,d00c1630a2c638d4b40fcda1239ce2cafdb523689a35424c90ee8d3d51da2168,11707346
768,1809a5701f3dfa94471ed4d3838b0ac0b4ed047f8a63be6cd432f3fc49dcf768,734055
769,8169cc81a97f9bda4f53ba60ea9efeb89922f9fd3c11c65bb38969cf44eacd83,307444
770,bde2e41f8c241dee8a23076d5b041299bccb282e1316fdcc5c4ab4e2697eb08f,597605
771,70f23697cae34225c18ba9e0c14db8340058b7205846f45c45c3f65f4233bb90,377126
772,3afe9c4722bb1110683268155e9b0722a8ba8589c9f36295f1a7cca4550d3e95,356752
773,d390b46ca84442c565565bf7cb19bb2ef24438ae2eb65a8d0607296c8e77b398,159763
774,8e1d37ea5c6df35d5d5780520b591fa6e21dd76a59ae64f6a0d250f8323d7b9e,124589
775,e063da38f8007e553cbc4948b26ccae49ed9273d2392ebc3c5ba7cc2286077a5,1997123
776,be972262bc373aa7547fbbff470a8f02f4b47f836e6815b4b04df59ece80a8ac,2224261
777,9bd68e4909a59d5cb2abbfea818fd46d276ba43ebbc639a5a94f8e9d85b2a4ae,675017
778,ba82b4949a49c7e4e9139199e7b5960911c986ccda765af7a54fcafd575b07b2,305669
779,0663fd811763ce0df0a96ca494c84e7401efad1182cab9306e5d4322647931b3,35822
780,fe7feec810af270dbd5e90bc17267faa663a1578bc0f3442b9d8039a509b3bba,181540
781,fa9dc71bdf8fd17da4ce44b0c6ec68ce4f8369724e6ab1c0c8755f2add3273ba,623494
782,25fb59885ef066e880084a1ef4726daf7255490b889f63323e26c75d8160e1bf,187579
783,6145249b2880c63a29cf35acebb3bdc3c0f7f2ae0b91ca41fdf726a3b441b6d2,1583490920
784,f3db35a3757d9c77b986402cc2cba5ef98d0777aacd02b2f94b04ed5d238f0d2,796570
785,b3ae10d59fd76f571cd596c27d5056adf9580d58d6291d74ce71cbfc3bba75d6,474158
786,611b3aca413dbf49a01be4caa0bed394108a512db4895de91dbd9e456aa4c7d7,425344
787,d4a9b2615bfb622b0056b465225313ee638f49316c9d4aeb403d57abc724e3d8,774761
788,7e00a5d4b7a01ad7effd9ab37c62cfc88e598b76f9c75ba667046c4795082fda,631109
789,0fe2b6d8fed00429c9e2301f7113e30c3d25410acff7d2b80cff6b02ecdc30dc,1683138
790,eda32b6db35fb167fdd7943c54a4c3907c3fbb06b464232128daa96cd74894dc,27973195
791,0f2b7f497d6d43504135e75a188f769539f45fdda811ecf3fc13a9691ec945dd,598253
792,0185d10a37752234d6e53819d272eb36290f8a52c995252bf59cbff89e1375e2,427155
793,049dc3854413adceed0cd6dc1e1f9e681b6a9f83949efb2e5352288d2472f8e7,2100910
794,bc7e8b9f9f32de8149428589f175ee35e640a24e06b6f548d9abd44fe9b5bfed,515153
795,81432734d87c4cc35772cd3836164a4592572a67b94e5fd7ba1857df8636e0ed,108503
796,56f94d7815cfa05611a1a61b552377bc9ab12143325032da3473bbef29f571ef,683133
797,923b5b15aeeee0ede2a6bc4e7a7e46912ba0190d2a3ab3ad54b62b606fbfa7fe,6427087
798,2f8666205040d18586aa471e601f6c1eaf793d3605c0f708bb7defd13a7863ff,2999000
799,c600020bd1feadda24104e8ef149ad70197a478da4327c37ba7d2cfba0b919ab,34486
800,10d97590b40a18a405e037dbf7df0b8bb84184f0ce0db33cf84020370d94ab1c,48627
801,081aa7d3f556829b19e3bdccd4665624b727e139619d4b053dfc8b03aac13fa3,2049000
802,54518219f9df42eccab972371ebe18609d1e054087fd63a93143ac72d39b789f,133209
803,80d04160423acf37868eaa57ed5d2895f2587bdc8fe71d4266f8cc3a28a15d92,6600000
804,5fa8bd57bb80494c39ec8f724a35841ba70accdc72482fe8380b4753130b032b,1354039
805,5f909cab62a27f2b5f455913d2e0655818f2b161d0572b71de6421c1ee2c3b95,43776
806,5feefc5fc2b9701bb4a25691b1d933fac9b72de8a908d84fe59fa733ddb7f5a7,40697
807,4c63ccf1f0925b15423cf7a472a3d309f094cbc5e99fd913ad85602e1db076c5,12346
808,03e10f8297a94d70c0831d1b72749669e61f712ae7c6db45e71d7719254668c7,10034
809,17c37826485548a9c2173ea95288a813c274ab26094531765a92c1bedadb4680,1254625
810,f032b4fe5af097dd95ef9b97882a7d5a7a3b70080fc6e54da785447fe9506d09,712055
811,c1da54ab2758ec3ff28737ecb2ed2ea73695fd7ee309e252dae61c77c338810b,1188790
812,c4369a11ecde730ea8436910135551aa799f211b9ef2002fb867a1c2e1029019,4546000
813,26e9592120640dc1fefd0fdc812bbaa49d86c2eea143db65fa72764fe08b0429,1089555
814,db6031770d6cb5bb5e9fa5611cbc77fdce6653a909a8a362a8d82674f2068b33,25271
815,5c12ede23bfd4ba66d106620c2f74130062c3f02e2fe41990f792c7649e90e3e,8707196
816,ce56d56fbb71a6142dee755bb1ce31c27965d0029b96200e69031e68fe36b052,883446
817,8087a1ad8b158efba979cb2f72a7159f3ee6eb8fcbecf955d36fd6e8f964767d,299796
818,c238a1172e632147c5666f1ba5adf3b3b9541451046a9627f339a0fdba0c3188,257250
819,b852ecd7d4c30fe1ad49c4188e7dbff5d128ea3f0e21becc1d8e7bfe37692aac,590000
820,caf809f8ede9405732f06d9c625113352a32b7d397ec4f97e0f04d1140c193ba,6196129
821,603d66c4a0c63f5fa448ae3f6d8d2a9bf52a5517d9eea49fc102ec366c9fead0,59888
822,765036be5e0399dfeebb6c575b9a65139e6863e927e111422922812be403fbfa,5443
823,55ba855be746e593b76aa58a50eba6ee28359228096b9143e73515c63e0fbcfb,1570000
824,5fb36baa91112cebc4462794973a19e8f27d790dffe6929852704bbfc3c4aa19,1167553
825,6d8929364444b5f25c15486626c3ad63c10c13e6a910d66f641b060a61e44d97,1106716
826,ba97adf3906e7cc0292e916a42913240e70024a59c20c44b55061090c826c846,285770
827,7d1933527bcf168248f9607cfed70a2a2c57887f4b2fb44b6551d25a7564f14b,35499
828,45bbaabd279ca724cbbb6b0ed387a8d4c6d6a9f59f08d8a8e0ab3c35247d74bb,5884000
829,7d525391b5dd0fc92048bbb72d69fda7b7bc6b9f48dcfb53371bb03237f822d7,258327
830,914d351f327040c4d5f59a7699ab7ff594d305419cd76be9a8cd8bc31db6c698,643335
831,5c52d3ffeec0162ce0b50c50cb40fef7760e2003f346a80b557861159b284c9d,1879411
832,702eb52b388418ec3b4c3e7aaeebf4b4d2fc5d3678b5242373bc1fb2c4686037,22871
833,d0d76b5dccc862252e0f860568acf3764b775591e8778f449e41684ce4b8fb82,12028
834,ae9d72d050fd49ec8552a8449df2a0b04440f3aa6cb7b59b376ecb32fc5e889c,10881
835,406ad255114eaf10b0fe63d0203aa27e14cb5c1e5fa83798dd00ffad8b94e6a4,36299
836,6d227914e972f92e179630ab8593ed15134f4095115fb06052302386851957c6,11629
837,cc85f1f9379c5989e75a0e8dd88dd85e04309719c9a2d96c7cabb4778f476602,701942
838,a42b3dbc75b5b513bee43e5bded02e7d3d151e14340dd7c973009be0e9ec8a0d,953753
839,c6ab2f1f24249c9a965f84792502b581c99cba9aefa5058b0fa17dbd2a908534,1224155
840,1543efc697eb6e54cff3612dfb9747015a3896d8fcaa57b7f0a81c97bac1a338,2222300
841,81ed02dc4a6d02439d5df6834d288c90a39c8001b7a46ee85d7fcabdf47a6e42,60000
842,7b3483139565223bcc3869aa8ecdc9f327d93a889202b476fd62eabee0c21587,468319
843,2d04cedafb33fbe43cba478559a1a1ebd741b62ccf17baaf5a413e47d2d1009d,55620
844,39c31612aac6b57294a1d79b85a1acb05ba731bde7cbc0dca8787a1ceac191ad,216867
845,2f87fe5f9cecd41fea583f3f99e83f4ac4ec854dc4724a2e7c779d6ca2f97eee,1175218
846,7cb6ec6cb3c3b915b33da99312cba0883aff12275729ff450b40703396534df1,20377
847,5b5be08e195756f7bf8aebbaa2e6aefd76c7de8ca133668685974db40bee1b08,105615
848,f3407a996b437e42584c79636f05cf9bb5b645d9d5b9b3e0ea8ec09c911cd908,11227140
849,1aacc944ebc0987f1a0ae0cc5d937533b8596536e07cd0183713b8fc40c0820a,1204400
850,4f3a93af25e4cde9151f9f7baada54b5509be38e1c3df5dbf227a23d3445c986,718244
851,a26d3593b9bf1be865c62df6836a7042b41ea88c279dad59f47de1bb8384820c,687608
852,cbbf52662612fc45e21e67af32d76c708172afe8f5d0584e859cb659f88fdc0c,17000000
853,fa58353c1f8c5f9eaef0cd675314c85f35cee81bf26dad1fde1e67d99620600d,143678
854,73833c9381b4c21a17f3970b3cd09d88d5faddd002fafee91360baf80fd58b10,1214991
855,74089786df604e598584b7bafdd75d1032ea4aa256fcc37cf82203c4e1743f17,931805
856,af68bc9e18652604baaaa73bebce85b3c1fc49853bb118f396dec2ff40ad631b,6207680
857,f8ae2c345ce1693cec225815031b799011834896c0ab9ebdc2af68b82d77851c,4243777
858,563f88c407a00d32c39ccc9541becafcdf05fd7ed48af7de7db883b455f3301d,534543
859,42f1f99fd4fd6595f7ff084890c6cb80b3582a5d4af9f9bf5c05f6e66be1311d,32527378
860,a99396c803629581561cebab6794d93a8d4b00f27629705b665ea26be0e33022,60136
861,ffe3769074b39127de065a656839b89bcc5f2a682a25ca375ade237679f38625,320000
862,d5f888f87825497fc6ed0ea9be7fdbf563df3d7f4ef872d33049caafcd650f26,2943472
863,254432aaee4d475cfb1ed5faafc648d07df40a0cb39e144908986db4e99ca528,7974379
864,1d62e6ed1148a37e8c7cb85a488b329233c47f1cee030ccefd1bdf358b163f2c,502136
865,11ee98787ff2a104b22aed9b18ade5f064b53ccdfe6db5c6b25c760e330d7237,9498472
866,695d85e0ad2fabd2eec89dc3555b4beed7622b23c8088f32bac218a0f600743c,2625542
867,7fb43102a23343119ad6d9e109b4b693c41d16c8dd1d0621897e6005b8a04b3e,1976180
868,c2dea5a47928dd2dd2bc5b7476f029fd96bd6f3aba90ed2b6c24c4e99eeda03f,979275
